cust_acct_mapping_id,acct_id,cust_id,cust_acct_role,src_sys,data_dump_dt
4173,4172,4172,Primary,1,2017-01-02T00:00:00Z
4174,4173,4173,Primary,1,2017-01-02T00:00:00Z
4175,4174,4174,Primary,1,2017-01-02T00:00:00Z
4176,4175,4175,Primary,1,2017-01-02T00:00:00Z
4177,4176,4176,Primary,1,2017-01-02T00:00:00Z
4178,4177,4177,Primary,1,2017-01-02T00:00:00Z
4179,4178,4178,Primary,1,2017-01-02T00:00:00Z
4180,4179,4179,Primary,1,2017-01-02T00:00:00Z
4181,4180,4180,Primary,1,2017-01-02T00:00:00Z
4182,4181,4181,Primary,1,2017-01-02T00:00:00Z
4183,4182,4182,Primary,1,2017-01-02T00:00:00Z
4184,4183,4183,Primary,1,2017-01-02T00:00:00Z
4185,4184,4184,Primary,1,2017-01-02T00:00:00Z
4186,4185,4185,Primary,1,2017-01-02T00:00:00Z
4187,4186,4186,Primary,1,2017-01-02T00:00:00Z
4188,4187,4187,Primary,1,2017-01-02T00:00:00Z
4189,4188,4188,Primary,1,2017-01-02T00:00:00Z
4190,4189,4189,Primary,1,2017-01-02T00:00:00Z
4191,4190,4190,Primary,1,2017-01-02T00:00:00Z
4192,4191,4191,Primary,1,2017-01-02T00:00:00Z
4193,4192,4192,Primary,1,2017-01-02T00:00:00Z
4194,4193,4193,Primary,1,2017-01-02T00:00:00Z
4195,4194,4194,Primary,1,2017-01-02T00:00:00Z
4196,4195,4195,Primary,1,2017-01-02T00:00:00Z
4197,4196,4196,Primary,1,2017-01-02T00:00:00Z
4198,4197,4197,Primary,1,2017-01-02T00:00:00Z
4199,4198,4198,Primary,1,2017-01-02T00:00:00Z
4200,4199,4199,Primary,1,2017-01-02T00:00:00Z
4201,4200,4200,Primary,1,2017-01-02T00:00:00Z
4202,4201,4201,Primary,1,2017-01-02T00:00:00Z
4203,4202,4202,Primary,1,2017-01-02T00:00:00Z
4204,4203,4203,Primary,1,2017-01-02T00:00:00Z
4205,4204,4204,Primary,1,2017-01-02T00:00:00Z
4206,4205,4205,Primary,1,2017-01-02T00:00:00Z
4207,4206,4206,Primary,1,2017-01-02T00:00:00Z
4208,4207,4207,Primary,1,2017-01-02T00:00:00Z
4209,4208,4208,Primary,1,2017-01-02T00:00:00Z
4210,4209,4209,Primary,1,2017-01-02T00:00:00Z
4211,4210,4210,Primary,1,2017-01-02T00:00:00Z
4212,4211,4211,Primary,1,2017-01-02T00:00:00Z
4213,4212,4212,Primary,1,2017-01-02T00:00:00Z
4214,4213,4213,Primary,1,2017-01-02T00:00:00Z
4215,4214,4214,Primary,1,2017-01-02T00:00:00Z
4216,4215,4215,Primary,1,2017-01-02T00:00:00Z
4217,4216,4216,Primary,1,2017-01-02T00:00:00Z
4218,4217,4217,Primary,1,2017-01-02T00:00:00Z
4219,4218,4218,Primary,1,2017-01-02T00:00:00Z
4220,4219,4219,Primary,1,2017-01-02T00:00:00Z
4221,4220,4220,Primary,1,2017-01-02T00:00:00Z
4222,4221,4221,Primary,1,2017-01-02T00:00:00Z
4223,4222,4222,Primary,1,2017-01-02T00:00:00Z
4224,4223,4223,Primary,1,2017-01-02T00:00:00Z
4225,4224,4224,Primary,1,2017-01-02T00:00:00Z
4226,4225,4225,Primary,1,2017-01-02T00:00:00Z
4227,4226,4226,Primary,1,2017-01-02T00:00:00Z
4228,4227,4227,Primary,1,2017-01-02T00:00:00Z
4229,4228,4228,Primary,1,2017-01-02T00:00:00Z
4230,4229,4229,Primary,1,2017-01-02T00:00:00Z
4231,4230,4230,Primary,1,2017-01-02T00:00:00Z
4232,4231,4231,Primary,1,2017-01-02T00:00:00Z
4233,4232,4232,Primary,1,2017-01-02T00:00:00Z
4234,4233,4233,Primary,1,2017-01-02T00:00:00Z
4235,4234,4234,Primary,1,2017-01-02T00:00:00Z
4236,4235,4235,Primary,1,2017-01-02T00:00:00Z
4237,4236,4236,Primary,1,2017-01-02T00:00:00Z
4238,4237,4237,Primary,1,2017-01-02T00:00:00Z
4239,4238,4238,Primary,1,2017-01-02T00:00:00Z
4240,4239,4239,Primary,1,2017-01-02T00:00:00Z
4241,4240,4240,Primary,1,2017-01-02T00:00:00Z
4242,4241,4241,Primary,1,2017-01-02T00:00:00Z
4243,4242,4242,Primary,1,2017-01-02T00:00:00Z
4244,4243,4243,Primary,1,2017-01-02T00:00:00Z
4245,4244,4244,Primary,1,2017-01-02T00:00:00Z
4246,4245,4245,Primary,1,2017-01-02T00:00:00Z
4247,4246,4246,Primary,1,2017-01-02T00:00:00Z
4248,4247,4247,Primary,1,2017-01-02T00:00:00Z
4249,4248,4248,Primary,1,2017-01-02T00:00:00Z
4250,4249,4249,Primary,1,2017-01-02T00:00:00Z
4251,4250,4250,Primary,1,2017-01-02T00:00:00Z
4252,4251,4251,Primary,1,2017-01-02T00:00:00Z
4253,4252,4252,Primary,1,2017-01-02T00:00:00Z
4254,4253,4253,Primary,1,2017-01-02T00:00:00Z
4255,4254,4254,Primary,1,2017-01-02T00:00:00Z
4256,4255,4255,Primary,1,2017-01-02T00:00:00Z
4257,4256,4256,Primary,1,2017-01-02T00:00:00Z
4258,4257,4257,Primary,1,2017-01-02T00:00:00Z
4259,4258,4258,Primary,1,2017-01-02T00:00:00Z
4260,4259,4259,Primary,1,2017-01-02T00:00:00Z
4261,4260,4260,Primary,1,2017-01-02T00:00:00Z
4262,4261,4261,Primary,1,2017-01-02T00:00:00Z
4263,4262,4262,Primary,1,2017-01-02T00:00:00Z
4264,4263,4263,Primary,1,2017-01-02T00:00:00Z
4265,4264,4264,Primary,1,2017-01-02T00:00:00Z
4266,4265,4265,Primary,1,2017-01-02T00:00:00Z
4267,4266,4266,Primary,1,2017-01-02T00:00:00Z
4268,4267,4267,Primary,1,2017-01-02T00:00:00Z
4269,4268,4268,Primary,1,2017-01-02T00:00:00Z
4270,4269,4269,Primary,1,2017-01-02T00:00:00Z
4271,4270,4270,Primary,1,2017-01-02T00:00:00Z
4272,4271,4271,Primary,1,2017-01-02T00:00:00Z
4273,4272,4272,Primary,1,2017-01-02T00:00:00Z
4274,4273,4273,Primary,1,2017-01-02T00:00:00Z
4275,4274,4274,Primary,1,2017-01-02T00:00:00Z
4276,4275,4275,Primary,1,2017-01-02T00:00:00Z
4277,4276,4276,Primary,1,2017-01-02T00:00:00Z
4278,4277,4277,Primary,1,2017-01-02T00:00:00Z
4279,4278,4278,Primary,1,2017-01-02T00:00:00Z
4280,4279,4279,Primary,1,2017-01-02T00:00:00Z
4281,4280,4280,Primary,1,2017-01-02T00:00:00Z
4282,4281,4281,Primary,1,2017-01-02T00:00:00Z
4283,4282,4282,Primary,1,2017-01-02T00:00:00Z
4284,4283,4283,Primary,1,2017-01-02T00:00:00Z
4285,4284,4284,Primary,1,2017-01-02T00:00:00Z
4286,4285,4285,Primary,1,2017-01-02T00:00:00Z
4287,4286,4286,Primary,1,2017-01-02T00:00:00Z
4288,4287,4287,Primary,1,2017-01-02T00:00:00Z
4289,4288,4288,Primary,1,2017-01-02T00:00:00Z
4290,4289,4289,Primary,1,2017-01-02T00:00:00Z
4291,4290,4290,Primary,1,2017-01-02T00:00:00Z
4292,4291,4291,Primary,1,2017-01-02T00:00:00Z
4293,4292,4292,Primary,1,2017-01-02T00:00:00Z
4294,4293,4293,Primary,1,2017-01-02T00:00:00Z
4295,4294,4294,Primary,1,2017-01-02T00:00:00Z
4296,4295,4295,Primary,1,2017-01-02T00:00:00Z
4297,4296,4296,Primary,1,2017-01-02T00:00:00Z
4298,4297,4297,Primary,1,2017-01-02T00:00:00Z
4299,4298,4298,Primary,1,2017-01-02T00:00:00Z
4300,4299,4299,Primary,1,2017-01-02T00:00:00Z
4301,4300,4300,Primary,1,2017-01-02T00:00:00Z
4302,4301,4301,Primary,1,2017-01-02T00:00:00Z
4303,4302,4302,Primary,1,2017-01-02T00:00:00Z
4304,4303,4303,Primary,1,2017-01-02T00:00:00Z
4305,4304,4304,Primary,1,2017-01-02T00:00:00Z
4306,4305,4305,Primary,1,2017-01-02T00:00:00Z
4307,4306,4306,Primary,1,2017-01-02T00:00:00Z
4308,4307,4307,Primary,1,2017-01-02T00:00:00Z
4309,4308,4308,Primary,1,2017-01-02T00:00:00Z
4310,4309,4309,Primary,1,2017-01-02T00:00:00Z
4311,4310,4310,Primary,1,2017-01-02T00:00:00Z
4312,4311,4311,Primary,1,2017-01-02T00:00:00Z
4313,4312,4312,Primary,1,2017-01-02T00:00:00Z
4314,4313,4313,Primary,1,2017-01-02T00:00:00Z
4315,4314,4314,Primary,1,2017-01-02T00:00:00Z
4316,4315,4315,Primary,1,2017-01-02T00:00:00Z
4317,4316,4316,Primary,1,2017-01-02T00:00:00Z
4318,4317,4317,Primary,1,2017-01-02T00:00:00Z
4319,4318,4318,Primary,1,2017-01-02T00:00:00Z
4320,4319,4319,Primary,1,2017-01-02T00:00:00Z
4321,4320,4320,Primary,1,2017-01-02T00:00:00Z
4322,4321,4321,Primary,1,2017-01-02T00:00:00Z
4323,4322,4322,Primary,1,2017-01-02T00:00:00Z
4324,4323,4323,Primary,1,2017-01-02T00:00:00Z
4325,4324,4324,Primary,1,2017-01-02T00:00:00Z
4326,4325,4325,Primary,1,2017-01-02T00:00:00Z
4327,4326,4326,Primary,1,2017-01-02T00:00:00Z
4328,4327,4327,Primary,1,2017-01-02T00:00:00Z
4329,4328,4328,Primary,1,2017-01-02T00:00:00Z
4330,4329,4329,Primary,1,2017-01-02T00:00:00Z
4331,4330,4330,Primary,1,2017-01-02T00:00:00Z
4332,4331,4331,Primary,1,2017-01-02T00:00:00Z
4333,4332,4332,Primary,1,2017-01-02T00:00:00Z
4334,4333,4333,Primary,1,2017-01-02T00:00:00Z
4335,4334,4334,Primary,1,2017-01-02T00:00:00Z
4336,4335,4335,Primary,1,2017-01-02T00:00:00Z
4337,4336,4336,Primary,1,2017-01-02T00:00:00Z
4338,4337,4337,Primary,1,2017-01-02T00:00:00Z
4339,4338,4338,Primary,1,2017-01-02T00:00:00Z
4340,4339,4339,Primary,1,2017-01-02T00:00:00Z
4341,4340,4340,Primary,1,2017-01-02T00:00:00Z
4342,4341,4341,Primary,1,2017-01-02T00:00:00Z
4343,4342,4342,Primary,1,2017-01-02T00:00:00Z
4344,4343,4343,Primary,1,2017-01-02T00:00:00Z
4345,4344,4344,Primary,1,2017-01-02T00:00:00Z
4346,4345,4345,Primary,1,2017-01-02T00:00:00Z
4347,4346,4346,Primary,1,2017-01-02T00:00:00Z
4348,4347,4347,Primary,1,2017-01-02T00:00:00Z
4349,4348,4348,Primary,1,2017-01-02T00:00:00Z
4350,4349,4349,Primary,1,2017-01-02T00:00:00Z
4351,4350,4350,Primary,1,2017-01-02T00:00:00Z
4352,4351,4351,Primary,1,2017-01-02T00:00:00Z
4353,4352,4352,Primary,1,2017-01-02T00:00:00Z
4354,4353,4353,Primary,1,2017-01-02T00:00:00Z
4355,4354,4354,Primary,1,2017-01-02T00:00:00Z
4356,4355,4355,Primary,1,2017-01-02T00:00:00Z
4357,4356,4356,Primary,1,2017-01-02T00:00:00Z
4358,4357,4357,Primary,1,2017-01-02T00:00:00Z
4359,4358,4358,Primary,1,2017-01-02T00:00:00Z
4360,4359,4359,Primary,1,2017-01-02T00:00:00Z
4361,4360,4360,Primary,1,2017-01-02T00:00:00Z
4362,4361,4361,Primary,1,2017-01-02T00:00:00Z
4363,4362,4362,Primary,1,2017-01-02T00:00:00Z
4364,4363,4363,Primary,1,2017-01-02T00:00:00Z
4365,4364,4364,Primary,1,2017-01-02T00:00:00Z
4366,4365,4365,Primary,1,2017-01-02T00:00:00Z
4367,4366,4366,Primary,1,2017-01-02T00:00:00Z
4368,4367,4367,Primary,1,2017-01-02T00:00:00Z
4369,4368,4368,Primary,1,2017-01-02T00:00:00Z
4370,4369,4369,Primary,1,2017-01-02T00:00:00Z
4371,4370,4370,Primary,1,2017-01-02T00:00:00Z
4372,4371,4371,Primary,1,2017-01-02T00:00:00Z
4373,4372,4372,Primary,1,2017-01-02T00:00:00Z
4374,4373,4373,Primary,1,2017-01-02T00:00:00Z
4375,4374,4374,Primary,1,2017-01-02T00:00:00Z
4376,4375,4375,Primary,1,2017-01-02T00:00:00Z
4377,4376,4376,Primary,1,2017-01-02T00:00:00Z
4378,4377,4377,Primary,1,2017-01-02T00:00:00Z
4379,4378,4378,Primary,1,2017-01-02T00:00:00Z
4380,4379,4379,Primary,1,2017-01-02T00:00:00Z
4381,4380,4380,Primary,1,2017-01-02T00:00:00Z
4382,4381,4381,Primary,1,2017-01-02T00:00:00Z
4383,4382,4382,Primary,1,2017-01-02T00:00:00Z
4384,4383,4383,Primary,1,2017-01-02T00:00:00Z
4385,4384,4384,Primary,1,2017-01-02T00:00:00Z
4386,4385,4385,Primary,1,2017-01-02T00:00:00Z
4387,4386,4386,Primary,1,2017-01-02T00:00:00Z
4388,4387,4387,Primary,1,2017-01-02T00:00:00Z
4389,4388,4388,Primary,1,2017-01-02T00:00:00Z
4390,4389,4389,Primary,1,2017-01-02T00:00:00Z
4391,4390,4390,Primary,1,2017-01-02T00:00:00Z
4392,4391,4391,Primary,1,2017-01-02T00:00:00Z
4393,4392,4392,Primary,1,2017-01-02T00:00:00Z
4394,4393,4393,Primary,1,2017-01-02T00:00:00Z
4395,4394,4394,Primary,1,2017-01-02T00:00:00Z
4396,4395,4395,Primary,1,2017-01-02T00:00:00Z
4397,4396,4396,Primary,1,2017-01-02T00:00:00Z
4398,4397,4397,Primary,1,2017-01-02T00:00:00Z
4399,4398,4398,Primary,1,2017-01-02T00:00:00Z
4400,4399,4399,Primary,1,2017-01-02T00:00:00Z
4401,4400,4400,Primary,1,2017-01-02T00:00:00Z
4402,4401,4401,Primary,1,2017-01-02T00:00:00Z
4403,4402,4402,Primary,1,2017-01-02T00:00:00Z
4404,4403,4403,Primary,1,2017-01-02T00:00:00Z
4405,4404,4404,Primary,1,2017-01-02T00:00:00Z
4406,4405,4405,Primary,1,2017-01-02T00:00:00Z
4407,4406,4406,Primary,1,2017-01-02T00:00:00Z
4408,4407,4407,Primary,1,2017-01-02T00:00:00Z
4409,4408,4408,Primary,1,2017-01-02T00:00:00Z
4410,4409,4409,Primary,1,2017-01-02T00:00:00Z
4411,4410,4410,Primary,1,2017-01-02T00:00:00Z
4412,4411,4411,Primary,1,2017-01-02T00:00:00Z
4413,4412,4412,Primary,1,2017-01-02T00:00:00Z
4414,4413,4413,Primary,1,2017-01-02T00:00:00Z
4415,4414,4414,Primary,1,2017-01-02T00:00:00Z
4416,4415,4415,Primary,1,2017-01-02T00:00:00Z
4417,4416,4416,Primary,1,2017-01-02T00:00:00Z
4418,4417,4417,Primary,1,2017-01-02T00:00:00Z
4419,4418,4418,Primary,1,2017-01-02T00:00:00Z
4420,4419,4419,Primary,1,2017-01-02T00:00:00Z
4421,4420,4420,Primary,1,2017-01-02T00:00:00Z
4422,4421,4421,Primary,1,2017-01-02T00:00:00Z
4423,4422,4422,Primary,1,2017-01-02T00:00:00Z
4424,4423,4423,Primary,1,2017-01-02T00:00:00Z
4425,4424,4424,Primary,1,2017-01-02T00:00:00Z
4426,4425,4425,Primary,1,2017-01-02T00:00:00Z
4427,4426,4426,Primary,1,2017-01-02T00:00:00Z
4428,4427,4427,Primary,1,2017-01-02T00:00:00Z
4429,4428,4428,Primary,1,2017-01-02T00:00:00Z
4430,4429,4429,Primary,1,2017-01-02T00:00:00Z
4431,4430,4430,Primary,1,2017-01-02T00:00:00Z
4432,4431,4431,Primary,1,2017-01-02T00:00:00Z
4433,4432,4432,Primary,1,2017-01-02T00:00:00Z
4434,4433,4433,Primary,1,2017-01-02T00:00:00Z
4435,4434,4434,Primary,1,2017-01-02T00:00:00Z
4436,4435,4435,Primary,1,2017-01-02T00:00:00Z
4437,4436,4436,Primary,1,2017-01-02T00:00:00Z
4438,4437,4437,Primary,1,2017-01-02T00:00:00Z
4439,4438,4438,Primary,1,2017-01-02T00:00:00Z
4440,4439,4439,Primary,1,2017-01-02T00:00:00Z
4441,4440,4440,Primary,1,2017-01-02T00:00:00Z
4442,4441,4441,Primary,1,2017-01-02T00:00:00Z
4443,4442,4442,Primary,1,2017-01-02T00:00:00Z
4444,4443,4443,Primary,1,2017-01-02T00:00:00Z
4445,4444,4444,Primary,1,2017-01-02T00:00:00Z
4446,4445,4445,Primary,1,2017-01-02T00:00:00Z
4447,4446,4446,Primary,1,2017-01-02T00:00:00Z
4448,4447,4447,Primary,1,2017-01-02T00:00:00Z
4449,4448,4448,Primary,1,2017-01-02T00:00:00Z
4450,4449,4449,Primary,1,2017-01-02T00:00:00Z
4451,4450,4450,Primary,1,2017-01-02T00:00:00Z
4452,4451,4451,Primary,1,2017-01-02T00:00:00Z
4453,4452,4452,Primary,1,2017-01-02T00:00:00Z
4454,4453,4453,Primary,1,2017-01-02T00:00:00Z
4455,4454,4454,Primary,1,2017-01-02T00:00:00Z
4456,4455,4455,Primary,1,2017-01-02T00:00:00Z
4457,4456,4456,Primary,1,2017-01-02T00:00:00Z
4458,4457,4457,Primary,1,2017-01-02T00:00:00Z
4459,4458,4458,Primary,1,2017-01-02T00:00:00Z
4460,4459,4459,Primary,1,2017-01-02T00:00:00Z
4461,4460,4460,Primary,1,2017-01-02T00:00:00Z
4462,4461,4461,Primary,1,2017-01-02T00:00:00Z
4463,4462,4462,Primary,1,2017-01-02T00:00:00Z
4464,4463,4463,Primary,1,2017-01-02T00:00:00Z
4465,4464,4464,Primary,1,2017-01-02T00:00:00Z
4466,4465,4465,Primary,1,2017-01-02T00:00:00Z
4467,4466,4466,Primary,1,2017-01-02T00:00:00Z
4468,4467,4467,Primary,1,2017-01-02T00:00:00Z
4469,4468,4468,Primary,1,2017-01-02T00:00:00Z
4470,4469,4469,Primary,1,2017-01-02T00:00:00Z
4471,4470,4470,Primary,1,2017-01-02T00:00:00Z
4472,4471,4471,Primary,1,2017-01-02T00:00:00Z
4473,4472,4472,Primary,1,2017-01-02T00:00:00Z
4474,4473,4473,Primary,1,2017-01-02T00:00:00Z
4475,4474,4474,Primary,1,2017-01-02T00:00:00Z
4476,4475,4475,Primary,1,2017-01-02T00:00:00Z
4477,4476,4476,Primary,1,2017-01-02T00:00:00Z
4478,4477,4477,Primary,1,2017-01-02T00:00:00Z
4479,4478,4478,Primary,1,2017-01-02T00:00:00Z
4480,4479,4479,Primary,1,2017-01-02T00:00:00Z
4481,4480,4480,Primary,1,2017-01-02T00:00:00Z
4482,4481,4481,Primary,1,2017-01-02T00:00:00Z
4483,4482,4482,Primary,1,2017-01-02T00:00:00Z
4484,4483,4483,Primary,1,2017-01-02T00:00:00Z
4485,4484,4484,Primary,1,2017-01-02T00:00:00Z
4486,4485,4485,Primary,1,2017-01-02T00:00:00Z
4487,4486,4486,Primary,1,2017-01-02T00:00:00Z
4488,4487,4487,Primary,1,2017-01-02T00:00:00Z
4489,4488,4488,Primary,1,2017-01-02T00:00:00Z
4490,4489,4489,Primary,1,2017-01-02T00:00:00Z
4491,4490,4490,Primary,1,2017-01-02T00:00:00Z
4492,4491,4491,Primary,1,2017-01-02T00:00:00Z
4493,4492,4492,Primary,1,2017-01-02T00:00:00Z
4494,4493,4493,Primary,1,2017-01-02T00:00:00Z
4495,4494,4494,Primary,1,2017-01-02T00:00:00Z
4496,4495,4495,Primary,1,2017-01-02T00:00:00Z
4497,4496,4496,Primary,1,2017-01-02T00:00:00Z
4498,4497,4497,Primary,1,2017-01-02T00:00:00Z
4499,4498,4498,Primary,1,2017-01-02T00:00:00Z
4500,4499,4499,Primary,1,2017-01-02T00:00:00Z
4501,4500,4500,Primary,1,2017-01-02T00:00:00Z
4502,4501,4501,Primary,1,2017-01-02T00:00:00Z
4503,4502,4502,Primary,1,2017-01-02T00:00:00Z
4504,4503,4503,Primary,1,2017-01-02T00:00:00Z
4505,4504,4504,Primary,1,2017-01-02T00:00:00Z
4506,4505,4505,Primary,1,2017-01-02T00:00:00Z
4507,4506,4506,Primary,1,2017-01-02T00:00:00Z
4508,4507,4507,Primary,1,2017-01-02T00:00:00Z
4509,4508,4508,Primary,1,2017-01-02T00:00:00Z
4510,4509,4509,Primary,1,2017-01-02T00:00:00Z
4511,4510,4510,Primary,1,2017-01-02T00:00:00Z
4512,4511,4511,Primary,1,2017-01-02T00:00:00Z
4513,4512,4512,Primary,1,2017-01-02T00:00:00Z
4514,4513,4513,Primary,1,2017-01-02T00:00:00Z
4515,4514,4514,Primary,1,2017-01-02T00:00:00Z
4516,4515,4515,Primary,1,2017-01-02T00:00:00Z
4517,4516,4516,Primary,1,2017-01-02T00:00:00Z
4518,4517,4517,Primary,1,2017-01-02T00:00:00Z
4519,4518,4518,Primary,1,2017-01-02T00:00:00Z
4520,4519,4519,Primary,1,2017-01-02T00:00:00Z
4521,4520,4520,Primary,1,2017-01-02T00:00:00Z
4522,4521,4521,Primary,1,2017-01-02T00:00:00Z
4523,4522,4522,Primary,1,2017-01-02T00:00:00Z
4524,4523,4523,Primary,1,2017-01-02T00:00:00Z
4525,4524,4524,Primary,1,2017-01-02T00:00:00Z
4526,4525,4525,Primary,1,2017-01-02T00:00:00Z
4527,4526,4526,Primary,1,2017-01-02T00:00:00Z
4528,4527,4527,Primary,1,2017-01-02T00:00:00Z
4529,4528,4528,Primary,1,2017-01-02T00:00:00Z
4530,4529,4529,Primary,1,2017-01-02T00:00:00Z
4531,4530,4530,Primary,1,2017-01-02T00:00:00Z
4532,4531,4531,Primary,1,2017-01-02T00:00:00Z
4533,4532,4532,Primary,1,2017-01-02T00:00:00Z
4534,4533,4533,Primary,1,2017-01-02T00:00:00Z
4535,4534,4534,Primary,1,2017-01-02T00:00:00Z
4536,4535,4535,Primary,1,2017-01-02T00:00:00Z
4537,4536,4536,Primary,1,2017-01-02T00:00:00Z
4538,4537,4537,Primary,1,2017-01-02T00:00:00Z
4539,4538,4538,Primary,1,2017-01-02T00:00:00Z
4540,4539,4539,Primary,1,2017-01-02T00:00:00Z
4541,4540,4540,Primary,1,2017-01-02T00:00:00Z
4542,4541,4541,Primary,1,2017-01-02T00:00:00Z
4543,4542,4542,Primary,1,2017-01-02T00:00:00Z
4544,4543,4543,Primary,1,2017-01-02T00:00:00Z
4545,4544,4544,Primary,1,2017-01-02T00:00:00Z
4546,4545,4545,Primary,1,2017-01-02T00:00:00Z
4547,4546,4546,Primary,1,2017-01-02T00:00:00Z
4548,4547,4547,Primary,1,2017-01-02T00:00:00Z
4549,4548,4548,Primary,1,2017-01-02T00:00:00Z
4550,4549,4549,Primary,1,2017-01-02T00:00:00Z
4551,4550,4550,Primary,1,2017-01-02T00:00:00Z
4552,4551,4551,Primary,1,2017-01-02T00:00:00Z
4553,4552,4552,Primary,1,2017-01-02T00:00:00Z
4554,4553,4553,Primary,1,2017-01-02T00:00:00Z
4555,4554,4554,Primary,1,2017-01-02T00:00:00Z
4556,4555,4555,Primary,1,2017-01-02T00:00:00Z
4557,4556,4556,Primary,1,2017-01-02T00:00:00Z
4558,4557,4557,Primary,1,2017-01-02T00:00:00Z
4559,4558,4558,Primary,1,2017-01-02T00:00:00Z
4560,4559,4559,Primary,1,2017-01-02T00:00:00Z
4561,4560,4560,Primary,1,2017-01-02T00:00:00Z
4562,4561,4561,Primary,1,2017-01-02T00:00:00Z
4563,4562,4562,Primary,1,2017-01-02T00:00:00Z
4564,4563,4563,Primary,1,2017-01-02T00:00:00Z
4565,4564,4564,Primary,1,2017-01-02T00:00:00Z
4566,4565,4565,Primary,1,2017-01-02T00:00:00Z
4567,4566,4566,Primary,1,2017-01-02T00:00:00Z
4568,4567,4567,Primary,1,2017-01-02T00:00:00Z
4569,4568,4568,Primary,1,2017-01-02T00:00:00Z
4570,4569,4569,Primary,1,2017-01-02T00:00:00Z
4571,4570,4570,Primary,1,2017-01-02T00:00:00Z
4572,4571,4571,Primary,1,2017-01-02T00:00:00Z
4573,4572,4572,Primary,1,2017-01-02T00:00:00Z
4574,4573,4573,Primary,1,2017-01-02T00:00:00Z
4575,4574,4574,Primary,1,2017-01-02T00:00:00Z
4576,4575,4575,Primary,1,2017-01-02T00:00:00Z
4577,4576,4576,Primary,1,2017-01-02T00:00:00Z
4578,4577,4577,Primary,1,2017-01-02T00:00:00Z
4579,4578,4578,Primary,1,2017-01-02T00:00:00Z
4580,4579,4579,Primary,1,2017-01-02T00:00:00Z
4581,4580,4580,Primary,1,2017-01-02T00:00:00Z
4582,4581,4581,Primary,1,2017-01-02T00:00:00Z
4583,4582,4582,Primary,1,2017-01-02T00:00:00Z
4584,4583,4583,Primary,1,2017-01-02T00:00:00Z
4585,4584,4584,Primary,1,2017-01-02T00:00:00Z
4586,4585,4585,Primary,1,2017-01-02T00:00:00Z
4587,4586,4586,Primary,1,2017-01-02T00:00:00Z
4588,4587,4587,Primary,1,2017-01-02T00:00:00Z
4589,4588,4588,Primary,1,2017-01-02T00:00:00Z
4590,4589,4589,Primary,1,2017-01-02T00:00:00Z
4591,4590,4590,Primary,1,2017-01-02T00:00:00Z
4592,4591,4591,Primary,1,2017-01-02T00:00:00Z
4593,4592,4592,Primary,1,2017-01-02T00:00:00Z
4594,4593,4593,Primary,1,2017-01-02T00:00:00Z
4595,4594,4594,Primary,1,2017-01-02T00:00:00Z
4596,4595,4595,Primary,1,2017-01-02T00:00:00Z
4597,4596,4596,Primary,1,2017-01-02T00:00:00Z
4598,4597,4597,Primary,1,2017-01-02T00:00:00Z
4599,4598,4598,Primary,1,2017-01-02T00:00:00Z
4600,4599,4599,Primary,1,2017-01-02T00:00:00Z
4601,4600,4600,Primary,1,2017-01-02T00:00:00Z
4602,4601,4601,Primary,1,2017-01-02T00:00:00Z
4603,4602,4602,Primary,1,2017-01-02T00:00:00Z
4604,4603,4603,Primary,1,2017-01-02T00:00:00Z
4605,4604,4604,Primary,1,2017-01-02T00:00:00Z
4606,4605,4605,Primary,1,2017-01-02T00:00:00Z
4607,4606,4606,Primary,1,2017-01-02T00:00:00Z
4608,4607,4607,Primary,1,2017-01-02T00:00:00Z
4609,4608,4608,Primary,1,2017-01-02T00:00:00Z
4610,4609,4609,Primary,1,2017-01-02T00:00:00Z
4611,4610,4610,Primary,1,2017-01-02T00:00:00Z
4612,4611,4611,Primary,1,2017-01-02T00:00:00Z
4613,4612,4612,Primary,1,2017-01-02T00:00:00Z
4614,4613,4613,Primary,1,2017-01-02T00:00:00Z
4615,4614,4614,Primary,1,2017-01-02T00:00:00Z
4616,4615,4615,Primary,1,2017-01-02T00:00:00Z
4617,4616,4616,Primary,1,2017-01-02T00:00:00Z
4618,4617,4617,Primary,1,2017-01-02T00:00:00Z
4619,4618,4618,Primary,1,2017-01-02T00:00:00Z
4620,4619,4619,Primary,1,2017-01-02T00:00:00Z
4621,4620,4620,Primary,1,2017-01-02T00:00:00Z
4622,4621,4621,Primary,1,2017-01-02T00:00:00Z
4623,4622,4622,Primary,1,2017-01-02T00:00:00Z
4624,4623,4623,Primary,1,2017-01-02T00:00:00Z
4625,4624,4624,Primary,1,2017-01-02T00:00:00Z
4626,4625,4625,Primary,1,2017-01-02T00:00:00Z
4627,4626,4626,Primary,1,2017-01-02T00:00:00Z
4628,4627,4627,Primary,1,2017-01-02T00:00:00Z
4629,4628,4628,Primary,1,2017-01-02T00:00:00Z
4630,4629,4629,Primary,1,2017-01-02T00:00:00Z
4631,4630,4630,Primary,1,2017-01-02T00:00:00Z
4632,4631,4631,Primary,1,2017-01-02T00:00:00Z
4633,4632,4632,Primary,1,2017-01-02T00:00:00Z
4634,4633,4633,Primary,1,2017-01-02T00:00:00Z
4635,4634,4634,Primary,1,2017-01-02T00:00:00Z
4636,4635,4635,Primary,1,2017-01-02T00:00:00Z
4637,4636,4636,Primary,1,2017-01-02T00:00:00Z
